EventID,Year,Month,Day,Hour,minute,second,Easting (m),Northing (m),TVD (m),MW,MWBB,MWg,MLBB,MLg
3237,2016,11,24,23,49,57.158,484058,6022244,3459,0.01,       NaN,-0.57,-0.94,-1.5
3238,2016,11,24,23,51,42.338,485248,6022463,3369,0.2,       NaN,-0.38,-0.54,-1.17
3239,2016,11,25,0,3,43.046,485202,6022514,3486,0.51,0.53,-0.1,-0.01,-0.79
3240,2016,11,25,0,6,16.486,484038,6022249,3311,-0.03,       NaN,-0.61,-0.9,-1.56
3241,2016,11,25,0,10,15.092,484068,6022164,3454,-0.13,       NaN,-0.71,-0.93,-1.66
3242,2016,11,25,0,12,30.3,484068,6022199,3418,0.13,0.2,-0.53,-0.71,-1.43
3243,2016,11,25,0,14,20.442,484033,6022244,3464,-0.17,       NaN,-0.75,-1.08,-1.73
3244,2016,11,25,0,15,11.902,484078,6022194,3389,0.15,0.2,-0.49,-0.59,-1.32
3245,2016,11,25,0,19,44.554,484053,6022289,3613,0.08,0.17,-0.59,-0.88,-1.47
3246,2016,11,25,0,24,23.038,484083,6022244,3353,-0.05,       NaN,-0.63,-0.99,-1.56
3247,2016,11,25,0,24,31.088,485442,6022740,3484,0.73,0.74,0.11,0.35,-0.51
3248,2016,11,25,0,33,45.674,484103,6022239,3440,0.07,0.11,-0.55,-0.62,-1.36
3249,2016,11,25,0,33,50.282,484053,6022175,3404,0.05,       NaN,-0.53,-0.62,-1.37
3250,2016,11,25,0,34,43,485307,6022520,3473,0.01,       NaN,-0.57,-0.83,-1.47
3251,2016,11,25,0,39,33.57,484038,6022249,3437,-0.01,       NaN,-0.59,-0.87,-1.46
3252,2016,11,25,0,40,3.744,484083,6022194,3364,-0.02,       NaN,-0.6,-0.81,-1.48
3253,2016,11,25,0,42,18.512,484068,6022174,3410,0.09,0.14,-0.54,-0.66,-1.41
3254,2016,11,25,0,45,58.084,484073,6022199,3458,0.03,0.11,-0.62,-0.84,-1.55
3255,2016,11,25,0,47,31.024,485352,6022492,3264,-0.01,0.04,-0.63,-0.91,-1.53
3256,2016,11,25,0,50,13.646,484048,6022239,3464,-0.04,       NaN,-0.62,-0.93,-1.54
3257,2016,11,25,0,50,23.996,484063,6022165,3376,0.02,0.09,-0.61,-0.79,-1.53
3258,2016,11,25,0,52,37.166,484068,6022175,3439,-0.11,       NaN,-0.69,-0.94,-1.67
3259,2016,11,25,0,56,51.516,484073,6022199,3373,-0.2,       NaN,-0.78,-0.94,-1.85
3260,2016,11,25,0,59,16.458,484063,6022174,3404,0.04,       NaN,-0.54,-1.02,-1.37
3261,2016,11,25,1,6,7.146,484068,6022175,3417,-0.03,0.07,-0.68,-0.86,-1.59
3262,2016,11,25,1,8,29.946,484028,6022249,3492,-0.05,0.02,-0.68,-0.92,-1.58
3263,2016,11,25,1,12,21.84,484088,6022214,3398,0.11,       NaN,-0.47,-0.65,-1.25
3264,2016,11,25,1,14,45.722,484038,6022274,3433,0.07,0.11,-0.54,-0.76,-1.37
3265,2016,11,25,1,16,0.048,484063,6022165,3376,-0.03,       NaN,-0.61,-0.84,-1.55
3266,2016,11,25,1,21,17.312,484112,6022263,3415,-0.03,       NaN,-0.61,-0.92,-1.46
3267,2016,11,25,1,21,26.044,484083,6022224,3274,-0.16,       NaN,-0.74,-1.11,-1.72
3268,2016,11,25,1,30,52.21,484038,6022239,3442,-0.18,       NaN,-0.76,-1.13,-1.74
3269,2016,11,25,1,37,7.954,484078,6022115,3450,-0.28,       NaN,-0.86,-1.31,-1.97
3270,2016,11,25,1,37,36.806,484063,6022165,3394,0.16,       NaN,-0.42,-0.48,-1.22
3271,2016,11,25,1,40,0.354,484112,6022268,3488,-0.22,       NaN,-0.8,-1.29,-1.82
3272,2016,11,25,1,41,9.946,484057,6022293,3502,-0.18,       NaN,-0.76,-1.14,-1.74
3273,2016,11,25,1,42,3.132,485363,6022548,3581,0.25,       NaN,-0.33,-0.42,-1
3274,2016,11,25,1,45,37.294,484092,6022253,3454,-0.14,       NaN,-0.72,-1.1,-1.68
3275,2016,11,25,1,51,37.952,484018,6022224,3577,0.27,0.31,-0.36,-0.45,-1.1
3276,2016,11,25,1,54,3.008,484063,6022165,3420,-0.08,       NaN,-0.66,-0.82,-1.52
3277,2016,11,25,1,59,13.532,484028,6022224,3570,-0.1,       NaN,-0.68,-1.22,-1.62
3278,2016,11,25,2,2,1.226,484033,6022269,3443,0.08,0.14,-0.55,-0.87,-1.47
3279,2016,11,25,2,3,51.62,484068,6022165,3420,0.12,       NaN,-0.46,-0.57,-1.33
3280,2016,11,25,2,25,4.634,484023,6022190,3500,0.01,       NaN,-0.57,-0.73,-1.47
3281,2016,11,25,2,28,43.364,485552,6023054,3513,0.8,0.8,0.23,0.59,-0.24
3282,2016,11,25,2,30,1.636,485352,6022664,3407,-0.02,       NaN,-0.6,-0.85,-1.54
3283,2016,11,25,2,47,8.058,485462,6022839,3546,-0.14,       NaN,-0.72,-0.99,-1.66
3284,2016,11,25,2,52,10.276,484088,6022239,3408,-0.09,       NaN,-0.67,-0.96,-1.61
3285,2016,11,25,2,52,16.612,484003,6022234,3494,0.06,       NaN,-0.52,-0.7,-1.31
3286,2016,11,25,2,53,45.252,483897,6021922,3301,0.28,0.27,-0.28,-0.36,-0.98
3287,2016,11,25,2,54,20.138,484053,6022174,3439,0.14,0.19,-0.49,-0.59,-1.35
3288,2016,11,25,3,11,1.938,485273,6022787,3434,0.24,       NaN,-0.34,-0.46,-1.06
3289,2016,11,25,3,17,24.082,485352,6022599,3512,-0.03,       NaN,-0.61,-0.87,-1.44
3290,2016,11,25,3,22,6.324,484068,6022140,3409,-0.12,       NaN,-0.7,-0.97,-1.68
3291,2016,11,25,3,22,51.214,484082,6022293,2038,-0.22,       NaN,-0.8,-1.24,-1.9
3292,2016,11,25,3,30,29.146,485497,6022799,3477,-0.27,       NaN,-0.85,-0.94,-1.9
3293,2016,11,25,3,31,51.866,485352,6022679,3473,0.93,0.94,0.3,0.67,-0.11
3294,2016,11,25,3,39,47.21,484018,6022239,3500,0.14,       NaN,-0.44,-0.53,-1.24
3295,2016,11,25,3,39,52.482,484013,6022214,3494,0.13,       NaN,-0.45,-0.53,-1.22
3296,2016,11,25,3,45,53.554,484003,6022239,3552,-0.09,       NaN,-0.67,-0.94,-1.6
3297,2016,11,25,4,5,43.922,484058,6022169,3365,0.13,       NaN,-0.45,-0.51,-1.25
3298,2016,11,25,4,10,54.318,484003,6022175,3541,0.14,       NaN,-0.44,-0.49,-1.24
3299,2016,11,25,4,12,5.356,485219,6022533,3419,0.33,       NaN,-0.25,-0.27,-0.95
3300,2016,11,25,4,24,37.148,484053,6022174,3484,0.2,       NaN,-0.38,-0.38,-1.14
3301,2016,11,25,4,27,5.608,484093,6022214,3405,-0.03,       NaN,-0.61,-0.81,-1.49
3302,2016,11,25,4,28,43.74,484078,6022214,3419,0.24,0.3,-0.42,-0.49,-1.15
3303,2016,11,25,4,30,32.102,484073,6022140,3456,-0.06,       NaN,-0.64,-0.78,-1.5
3304,2016,11,25,4,30,50.168,484063,6022164,3359,0.04,0.14,-0.63,-0.8,-1.54
3305,2016,11,25,4,31,57.316,484083,6022194,3304,0.11,       NaN,-0.47,-0.62,-1.25
3306,2016,11,25,4,32,14.584,484028,6022239,3482,0.01,       NaN,-0.57,-0.81,-1.41
3307,2016,11,25,4,34,12.726,484063,6022174,3424,0.21,       NaN,-0.37,-0.36,-1.12
3308,2016,11,25,4,36,12.182,484112,6022298,3373,0.02,0.16,-0.7,-0.96,-1.6
3309,2016,11,25,4,36,32.484,484058,6022169,3458,0.09,       NaN,-0.49,-0.58,-1.33
3310,2016,11,25,4,39,41.538,484063,6022165,3319,0.22,       NaN,-0.36,-0.36,-1.12
3311,2016,11,25,4,41,18.352,484013,6022199,3803,-0.09,       NaN,-0.67,-0.78,-1.61
3312,2016,11,25,4,43,4.054,484063,6022175,3422,0.16,       NaN,-0.42,-0.43,-1.17
3313,2016,11,25,4,43,28.068,484073,6022199,3438,-0.31,       NaN,-0.89,-1.18,-1.99
3314,2016,11,25,4,44,10.574,483912,6021877,3227,-0.36,       NaN,-0.94,-1.42,-2.08
3315,2016,11,25,4,44,49.278,484063,6022150,3429,-0.05,       NaN,-0.63,-0.77,-1.52
3316,2016,11,25,4,47,37.628,483944,6021990,3380,-0.02,       NaN,-0.6,-0.75,-1.46
3317,2016,11,25,4,48,4.536,484058,6022169,3645,0.08,       NaN,-0.5,-0.49,-1.31
3318,2016,11,25,4,50,15.456,484063,6022165,3370,0.11,       NaN,-0.47,-0.51,-1.27
3319,2016,11,25,4,52,27.622,484098,6022189,3452,-0.08,0.05,-0.76,-1.08,-1.79
3320,2016,11,25,4,53,18.522,484063,6022165,3405,0.15,       NaN,-0.43,-0.41,-1.23
3321,2016,11,25,4,55,39.156,483884,6021960,3134,0.27,       NaN,-0.31,-0.36,-1
3322,2016,11,25,4,55,55.428,484078,6022199,3374,0.22,0.28,-0.42,-0.44,-1.14
3323,2016,11,25,4,56,1.38,484063,6022174,3469,0.12,       NaN,-0.46,-0.42,-1.25
3324,2016,11,25,4,58,0.034,484003,6022175,3505,-0.03,       NaN,-0.61,-0.73,-1.56
3325,2016,11,25,5,1,16.386,484053,6022165,3404,0.22,0.27,-0.41,-0.46,-1.21
3326,2016,11,25,5,7,7.04,484053,6022155,3400,0.15,0.22,-0.51,-0.59,-1.4
3327,2016,11,25,5,12,37.394,484063,6022165,3428,0.08,0.18,-0.59,-0.69,-1.47
3328,2016,11,25,5,13,56.898,484028,6022234,3506,0.07,0.22,-0.68,-0.89,-1.62
3329,2016,11,25,5,14,9.536,484013,6022224,3527,0.05,       NaN,-0.53,-0.68,-1.34
3330,2016,11,25,5,14,45.582,484048,6022239,3506,-0.18,       NaN,-0.76,-0.97,-1.74
3331,2016,11,25,5,15,16,484062,6022298,3544,0,0.18,-0.77,-1.07,-1.73
3332,2016,11,25,5,15,41.714,484053,6022150,3447,0,       NaN,-0.58,-0.79,-1.48
3333,2016,11,25,5,15,47.424,484078,6022184,3374,-0.01,0.19,-0.8,-0.8,-1.85
3334,2016,11,25,5,19,12.024,484063,6022164,3434,0.06,       NaN,-0.52,-0.59,-1.38
3335,2016,11,25,5,20,16.58,484038,6022224,3503,-0.17,       NaN,-0.75,-1.04,-1.74
3336,2016,11,25,5,23,11.634,483907,6021892,3336,-0.08,       NaN,-0.66,-0.91,-1.58
3337,2016,11,25,5,23,58.304,484013,6022249,3515,0,0.15,-0.71,-1.15,-1.77
3338,2016,11,25,5,24,56.574,484078,6022140,3453,-0.14,       NaN,-0.72,-0.98,-1.73
3339,2016,11,25,5,26,13.22,484048,6022224,3481,0.07,0.17,-0.6,-0.76,-1.46
3340,2016,11,25,5,26,26.752,484053,6022189,3274,-0.01,0.15,-0.74,-1.02,-1.69
3341,2016,11,25,5,28,29.45,484033,6022244,3328,-0.07,       NaN,-0.65,-0.81,-1.52
3342,2016,11,25,5,28,57.906,484038,6022175,3400,0,       NaN,-0.58,-0.66,-1.43
3343,2016,11,25,5,31,25.77,483885,6022022,3351,3.12,3.12,2.17,3.8,2.56
3344,2016,11,25,5,37,10.23,483856,6021618,4046,-0.27,       NaN,-0.85,-1.15,-2.02
3345,2016,11,25,5,51,50.518,484048,6022250,3623,-0.15,0.01,-0.85,-1.17,-1.84
3346,2016,11,25,5,54,47.802,484033,6022219,3514,-0.05,       NaN,-0.63,-0.81,-1.48
3347,2016,11,25,5,55,44.798,484053,6022165,3398,0.06,0.14,-0.6,-0.7,-1.49
3348,2016,11,25,5,59,39.162,484078,6022169,3384,-0.37,-0.62,-0.92,-2.2,-1.96
3349,2016,11,25,6,3,22.038,484133,6022304,3464,-0.17,       NaN,-0.75,-1.01,-1.67
3350,2016,11,25,6,3,41.48,484058,6022170,3438,-0.18,-0.02,-0.86,-1.04,-1.91
3351,2016,11,25,6,4,50.878,484080,6022383,3119,0.63,0.65,0.03,0.18,-0.5
3352,2016,11,25,6,7,28.282,484043,6022224,3457,-0.26,       NaN,-0.84,-1.22,-1.88
3353,2016,11,25,6,9,50,484078,6022214,3477,-0.32,       NaN,-0.9,-1.26,-2
3354,2016,11,25,6,11,26.2,484058,6022170,3251,-0.22,-0.09,-0.87,-1.26,-1.91
3355,2016,11,25,6,11,45.054,484027,6022323,3534,-0.25,-0.17,-0.86,-1.28,-1.94
3356,2016,11,25,6,13,56.216,484003,6022224,3491,-0.17,       NaN,-0.75,-1.05,-1.66
3357,2016,11,25,6,14,32.358,484073,6022179,3350,0.02,0.06,-0.59,-0.86,-1.45
3358,2016,11,25,6,15,17.784,484103,6022179,3294,-0.36,       NaN,-0.94,-1.35,-2.01
3359,2016,11,25,6,16,52.402,484038,6022224,3499,-0.18,       NaN,-0.76,-1.08,-1.69
3360,2016,11,25,6,20,35.476,484067,6022348,3555,-0.01,       NaN,-0.59,-0.74,-1.41
3361,2016,11,25,6,22,22.128,484072,6022348,3522,-0.12,       NaN,-0.7,-0.93,-1.59
3362,2016,11,25,6,28,39.486,484063,6022165,3405,-0.1,       NaN,-0.68,-0.78,-1.57
3363,2016,11,25,6,34,23.526,484038,6022259,3457,-0.35,       NaN,-0.93,-1.33,-2
3364,2016,11,25,6,34,48.634,484078,6022199,3330,-0.06,-0.01,-0.68,-0.92,-1.56
3365,2016,11,25,6,36,5.194,484088,6022259,3437,0.11,       NaN,-0.47,-0.63,-1.22
3366,2016,11,25,6,36,16.234,484063,6022155,3373,-0.17,-0.06,-0.81,-1.04,-1.8
3367,2016,11,25,6,39,14.114,484102,6022283,3484,-0.24,       NaN,-0.82,-1.2,-1.78
3368,2016,11,25,6,39,26.272,485237,6022529,3382,-0.41,       NaN,-0.99,-1.44,-2.17
3369,2016,11,25,6,41,13.04,484013,6022215,3530,-0.42,       NaN,-1,-1.38,-2.06
3370,2016,11,25,6,42,18.286,484033,6022170,3328,-0.36,-0.22,-0.99,-1.33,-2.14
3371,2016,11,25,6,43,44.364,484058,6022244,3510,-0.37,       NaN,-0.95,-1.22,-2.03
3372,2016,11,25,6,44,24.436,484083,6022255,3654,-0.47,       NaN,-1.05,-1.36,-2.19
3373,2016,11,25,6,46,28.388,484118,6022219,3349,-0.23,0.01,-0.96,-1.12,-1.96
3374,2016,11,25,6,46,57.644,484038,6022209,3535,-0.42,       NaN,-1,-1.29,-2.1
3375,2016,11,25,6,48,39.268,484028,6022249,3488,-0.06,       NaN,-0.64,-0.89,-1.49
3376,2016,11,25,6,49,58.362,484555,6023102,3556,0.02,       NaN,-0.56,-0.65,-1.37
3377,2016,11,25,6,50,29.99,484033,6022229,3433,-0.37,       NaN,-0.95,-1.29,-1.95
3378,2016,11,25,6,53,9.952,484098,6022120,3273,-0.31,-0.06,-1.04,-1.35,-2.13
3379,2016,11,25,6,54,55.6,484053,6022164,3410,-0.37,       NaN,-0.95,-1.26,-2.04
3380,2016,11,25,6,55,51.702,485432,6023044,3481,-0.2,       NaN,-0.78,-1.12,-1.73
3381,2016,11,25,6,58,27.796,484058,6022145,3394,-0.09,0.03,-0.74,-0.89,-1.68
3382,2016,11,25,7,0,49.088,484068,6022199,3284,-0.17,       NaN,-0.75,-1.29,-1.7
3383,2016,11,25,7,3,31.148,484103,6022249,3414,-0.17,       NaN,-0.75,-1.12,-1.63
3384,2016,11,25,7,3,57.214,484077,6022338,3570,-0.2,       NaN,-0.78,-1.07,-1.79
3385,2016,11,25,7,9,14.38,484068,6022209,3201,-0.12,-0.02,-0.77,-1.14,-1.81
3386,2016,11,25,7,19,2.604,484058,6022170,3383,0.01,       NaN,-0.57,-0.65,-1.44
3387,2016,11,25,7,33,20.776,484028,6022249,3526,-0.13,       NaN,-0.71,-1.02,-1.62
3388,2016,11,25,7,42,10.32,484077,6022348,3531,0.38,       NaN,-0.2,-0.19,-0.83
3389,2016,11,25,7,52,38.818,484043,6022155,3429,0.21,0.3,-0.49,-0.47,-1.4
3390,2016,11,25,7,55,22.09,484103,6022219,3373,0.07,0.24,-0.7,-0.92,-1.61
3391,2016,11,25,8,1,54.534,484077,6022338,3548,0.29,       NaN,-0.29,-0.31,-0.96
3392,2016,11,25,8,5,2.45,484078,6022189,3369,0.02,0.06,-0.6,-0.82,-1.49
3393,2016,11,25,8,5,54.532,485237,6022499,3448,0,       NaN,-0.58,-0.76,-1.43
3394,2016,11,25,8,15,15.482,484038,6022189,3500,-0.22,       NaN,-0.8,-1.06,-1.85
3395,2016,11,25,8,22,44.51,484003,6022200,3498,-0.16,       NaN,-0.74,-1.05,-1.7
3396,2016,11,25,8,36,33.032,484077,6022348,3554,0.56,       NaN,-0.02,0.18,-0.54
3397,2016,11,25,8,55,17.842,484067,6022348,3542,0.37,       NaN,-0.21,-0.2,-0.88
3398,2016,11,25,8,56,13.906,484013,6022214,3803,0.05,0.11,-0.58,-0.75,-1.44
3399,2016,11,25,8,56,27.03,485302,6022499,3445,-0.13,       NaN,-0.71,-1.03,-1.71
3400,2016,11,25,9,1,19.356,484077,6022368,3550,-0.06,0.01,-0.69,-1.02,-1.67
3401,2016,11,25,9,9,47.296,484077,6022348,3526,-0.03,       NaN,-0.61,-0.87,-1.52
3402,2016,11,25,9,14,30.2,484103,6022194,3494,-0.24,       NaN,-0.82,-1.05,-1.82
3403,2016,11,25,9,14,52.292,484118,6022169,3382,-0.26,       NaN,-0.84,-1.05,-1.86
3404,2016,11,25,9,21,40.048,484068,6022110,3472,-0.07,       NaN,-0.65,-0.87,-1.57
3405,2016,11,25,9,21,52.598,484138,6022339,3463,-0.01,       NaN,-0.59,-0.82,-1.47
3406,2016,11,25,9,23,13.134,484053,6022289,5023,0.12,0.19,-0.54,-0.82,-1.46
3407,2016,11,25,9,27,15.608,484078,6022110,3389,0.02,0.13,-0.65,-0.8,-1.55
3408,2016,11,25,9,27,27.794,484097,6022263,3484,0.05,0.12,-0.59,-0.9,-1.49
3409,2016,11,25,9,28,37.026,484128,6022339,3425,0.04,0.1,-0.58,-0.75,-1.46
3410,2016,11,25,9,30,26.154,484113,6022135,4165,-0.1,       NaN,-0.68,-0.91,-1.65
3411,2016,11,25,9,32,2.66,484127,6022308,3315,-0.16,       NaN,-0.74,-0.6,-1.74
3412,2016,11,25,9,35,33.284,485276,6022638,3482,-0.15,       NaN,-0.73,-1.13,-1.8
3413,2016,11,25,9,37,26.744,484078,6022125,3357,-0.08,       NaN,-0.66,-0.88,-1.6
3414,2016,11,25,9,39,23.054,484041,6022111,3454,-0.14,       NaN,-0.72,-1.06,-1.72
3415,2016,11,25,9,41,16.274,484138,6022349,3424,-0.07,-0.03,-0.68,-0.87,-1.55
3416,2016,11,25,9,41,57.012,484078,6022100,3404,-0.03,       NaN,-0.61,-0.72,-1.49
3417,2016,11,25,9,42,38.222,484098,6022165,3449,-0.13,       NaN,-0.71,-0.86,-1.57
3418,2016,11,25,9,42,43.816,484068,6022184,3409,-0.25,       NaN,-0.83,-0.86,-1.82
3419,2016,11,25,9,44,49.498,484088,6022140,3394,-0.14,       NaN,-0.72,-0.97,-1.7
3420,2016,11,25,9,45,29.72,484098,6022140,3384,-0.07,0.05,-0.73,-0.99,-1.68
3421,2016,11,25,9,47,41.538,484103,6022160,3409,-0.12,       NaN,-0.7,-0.93,-1.6
3422,2016,11,25,9,48,26.094,484058,6022144,3435,-0.31,       NaN,-0.89,-1.21,-1.94
3423,2016,11,25,9,50,6.146,484133,6022319,3363,0.02,0.08,-0.6,-0.79,-1.46
3424,2016,11,25,9,50,32.814,484098,6022165,3454,-0.05,       NaN,-0.63,-0.82,-1.54
3425,2016,11,25,9,51,29.068,484078,6022239,3604,-0.18,       NaN,-0.76,-1.03,-1.76
3426,2016,11,25,9,52,9.086,484088,6022149,3452,-0.21,       NaN,-0.79,-1.08,-1.82
3427,2016,11,25,9,52,53.824,484103,6022164,3408,0.05,       NaN,-0.53,-0.66,-1.36
3428,2016,11,25,9,53,49.262,484078,6022100,3379,-0.15,       NaN,-0.73,-1.03,-1.75
3429,2016,11,25,9,54,18.396,484078,6022100,3473,-0.23,       NaN,-0.81,-1.14,-1.87
3430,2016,11,25,9,54,37.62,484103,6022150,3367,0.1,       NaN,-0.48,-0.58,-1.25
3431,2016,11,25,9,56,44.126,484078,6022090,3423,-0.16,       NaN,-0.74,-1.06,-1.75
3432,2016,11,25,9,58,24.904,484093,6022174,3430,-0.07,       NaN,-0.65,-0.84,-1.62
3433,2016,11,25,10,0,33.37,484113,6022090,3410,-0.1,       NaN,-0.68,-1.39,-1.66
3434,2016,11,25,10,2,2.17,484103,6022164,3443,0.06,       NaN,-0.52,-0.66,-1.31
3435,2016,11,25,10,2,52.692,484093,6022150,3435,0.01,0.12,-0.66,-0.86,-1.54
3436,2016,11,25,10,5,7.24,484078,6022140,3374,-0.07,       NaN,-0.65,-0.81,-1.57
3437,2016,11,25,10,6,14.696,484078,6022100,3380,-0.09,       NaN,-0.67,-0.82,-1.58
3438,2016,11,25,10,7,17.018,484093,6022159,3449,0.25,0.28,-0.36,-0.39,-1.1
3439,2016,11,25,10,10,0.67,484068,6022125,3419,-0.24,       NaN,-0.82,-1.03,-1.78
3440,2016,11,25,10,10,22.596,484078,6022150,3414,-0.23,       NaN,-0.81,-1.05,-1.76
3441,2016,11,25,10,11,43.602,484093,6022164,3410,0.02,       NaN,-0.56,-0.67,-1.45
3442,2016,11,25,10,12,16.158,484113,6022105,3218,-0.12,       NaN,-0.7,-0.93,-1.65
3443,2016,11,25,10,12,53.804,484103,6022164,3430,0.07,       NaN,-0.51,-0.64,-1.33
3444,2016,11,25,10,15,16.546,484093,6022189,3396,0.13,       NaN,-0.45,-0.5,-1.26
3445,2016,11,25,10,17,19.816,484088,6022154,3374,0.02,       NaN,-0.56,-0.75,-1.43
3446,2016,11,25,10,18,22.014,484118,6022184,3494,-0.09,       NaN,-0.67,-1,-1.65
3447,2016,11,25,10,19,3.192,484128,6022164,3440,-0.22,       NaN,-0.8,-1.19,-1.83
3448,2016,11,25,10,21,42.498,484088,6022154,3423,0.4,       NaN,-0.18,-0.13,-0.83
3449,2016,11,25,10,28,52.666,484103,6022164,3395,0.09,0.15,-0.53,-0.71,-1.34
3450,2016,11,25,10,29,42.056,484088,6022150,3363,-0.31,       NaN,-0.89,-1.27,-1.97
3451,2016,11,25,10,30,33.356,484113,6022189,3428,-0.13,-0.03,-0.77,-1.07,-1.7
3452,2016,11,25,10,30,52.896,484068,6022090,3333,-0.28,       NaN,-0.86,-1.12,-1.87
3453,2016,11,25,10,31,50.118,484098,6022110,3375,-0.26,       NaN,-0.84,-1.09,-1.82
3454,2016,11,25,10,32,18.42,484103,6022159,3445,-0.28,       NaN,-0.86,-1.24,-1.86
3455,2016,11,25,10,34,5.156,484068,6022175,3453,-0.2,       NaN,-0.78,-1.12,-1.71
3456,2016,11,25,10,34,32.586,484103,6022164,3389,0.25,       NaN,-0.33,-0.38,-1.05
3457,2016,11,25,10,35,45.052,484083,6022095,3403,-0.28,       NaN,-0.86,-1.11,-1.86
3458,2016,11,25,10,36,47.3,485263,6022797,3429,0.88,       NaN,0.3,0.59,-0.08
3459,2016,11,25,10,38,53.2,484088,6022155,3394,0.14,0.2,-0.49,-0.56,-1.28
3460,2016,11,25,10,43,7.524,484103,6022174,3397,0.48,       NaN,-0.1,0,-0.71
3461,2016,11,25,10,45,2.666,484063,6022080,3418,-0.17,       NaN,-0.75,-0.98,-1.8
3462,2016,11,25,10,50,54.474,484113,6022189,3370,-0.14,       NaN,-0.72,-0.97,-1.65
3463,2016,11,25,10,51,30.23,484113,6022154,3374,0.01,       NaN,-0.57,-0.7,-1.38
3464,2016,11,25,10,51,46.416,484103,6022154,3386,-0.21,       NaN,-0.79,-1.08,-1.79
3465,2016,11,25,10,52,49.788,484093,6022125,3304,-0.36,       NaN,-0.94,-1.29,-2
3466,2016,11,25,10,52,55.986,484083,6022150,3439,-0.27,-0.07,-0.96,-1.26,-1.99
3467,2016,11,25,10,53,18.208,484097,6022348,3523,-0.1,       NaN,-0.68,-0.91,-1.56
3468,2016,11,25,10,53,28.088,484123,6022194,3414,-0.28,-0.09,-0.95,-1.32,-2.06
3469,2016,11,25,10,53,45.134,484103,6022154,3389,-0.08,       NaN,-0.66,-0.87,-1.52
3470,2016,11,25,10,54,23.81,484053,6022100,3424,-0.25,       NaN,-0.83,-1.13,-1.82
3471,2016,11,25,10,54,57.222,484073,6022209,3494,-0.41,-0.27,-1.04,-1.4,-2.19
3472,2016,11,25,10,55,43.92,484103,6022154,3389,0.11,       NaN,-0.47,-0.53,-1.2
3473,2016,11,25,10,56,0.432,484078,6022165,3345,-0.38,       NaN,-0.96,-1.27,-2.04
3474,2016,11,25,10,56,35.658,484058,6022195,3522,-0.25,       NaN,-0.83,-1.06,-1.79
3475,2016,11,25,10,57,39.732,484048,6022284,3561,-0.39,-0.34,-0.98,-1.26,-2.09
3476,2016,11,25,10,57,50.9,484068,6022155,3394,-0.47,       NaN,-1.05,-1.34,-2.21
3477,2016,11,25,10,58,54.276,484113,6022189,3380,-0.21,       NaN,-0.79,-1.2,-1.71
3478,2016,11,25,11,0,25.87,484103,6022174,3393,0.1,-0.12,-0.36,-1.06,-1.09
3479,2016,11,25,11,0,39.262,484088,6022150,3354,-0.25,-0.25,-0.83,-1.48,-1.85
3480,2016,11,25,11,1,36.144,484053,6022210,3530,-0.06,       NaN,-0.64,-0.9,-1.61
3481,2016,11,25,11,2,39.818,484073,6022189,3298,-0.05,       NaN,-0.63,-0.83,-1.48
3482,2016,11,25,11,2,52.744,484023,6022249,3449,-0.07,       NaN,-0.65,-0.99,-1.66
3483,2016,11,25,11,4,0.078,484033,6022229,3773,-0.06,       NaN,-0.64,-0.94,-1.52
3484,2016,11,25,11,5,12.152,484098,6022164,3531,0.06,       NaN,-0.52,-0.66,-1.42
3485,2016,11,25,11,7,56.59,484072,6022348,3472,-0.07,       NaN,-0.65,-1.01,-1.64
3486,2016,11,25,11,8,31.182,484108,6022154,3404,0.09,       NaN,-0.49,-0.69,-1.33
3487,2016,11,25,11,10,8.332,484093,6022160,3399,0.18,0.22,-0.44,-0.59,-1.26
3488,2016,11,25,11,12,1.218,484133,6022169,3262,-0.22,-0.05,-0.9,-1.25,-1.96
3489,2016,11,25,11,14,51.64,484097,6022343,3490,-0.17,-0.03,-0.84,-1.15,-1.82
3490,2016,11,25,11,15,9.018,484118,6022179,3434,-0.4,       NaN,-0.98,-1.37,-2.08
3491,2016,11,25,11,17,2.732,484108,6022244,3424,-0.46,       NaN,-1.04,-1.41,-2.13
3492,2016,11,25,11,17,13.87,484088,6022224,3420,-0.48,       NaN,-1.06,-1.42,-2.23
3493,2016,11,25,11,17,35.278,485517,6022840,3431,0.09,       NaN,-0.49,-0.61,-1.27
3494,2016,11,25,11,19,39.1,484123,6022189,3463,-0.34,       NaN,-0.92,-0.89,-1.97
3495,2016,11,25,11,19,43.908,485353,6022642,3390,-0.09,       NaN,-0.67,-0.93,-1.56
3496,2016,11,25,11,24,41.05,484077,6022348,3457,-0.15,       NaN,-0.73,-1.02,-1.65
3497,2016,11,25,11,24,55.286,484098,6022164,3433,0.14,       NaN,-0.44,-0.51,-1.26
3498,2016,11,25,11,26,16.304,484113,6022174,3358,-0.18,       NaN,-0.76,-1.05,-1.77
3499,2016,11,25,11,27,41.518,484103,6022164,3373,-0.05,       NaN,-0.63,-0.88,-1.54
3500,2016,11,25,11,29,18.596,484118,6022184,3473,-0.21,       NaN,-0.79,-1.14,-1.82
3501,2016,11,25,11,31,31.054,484088,6022160,3525,-0.11,       NaN,-0.69,-0.98,-1.69
3502,2016,11,25,11,31,37.706,484068,6022359,3538,0.01,       NaN,-0.57,-0.76,-1.4
