Seg2File,Mw
67892.16.11.29.09.32.00.dat,0.2
67893.16.11.29.09.33.00.dat,-0.35
67894.16.11.29.09.34.00.dat,0.19
67895.16.11.29.09.35.00.dat,-0.26
67901.16.11.29.09.41.00.dat,-0.33
67905.16.11.29.09.45.00.dat,-0.24
67917.16.11.29.09.57.00.dat,-0.33
67923.16.11.29.10.03.00.dat,0.06
67932.16.11.29.10.12.00.dat,-0.1
67935.16.11.29.10.15.00.dat,3.06
67938.16.11.29.10.18.00.dat,0.34
67939.16.11.29.10.19.00.dat,0.2
67940.16.11.29.10.20.00.dat,0.05
67941.16.11.29.10.21.00.dat,0.19
67942.16.11.29.10.22.00.dat,0.34
67943.16.11.29.10.23.00.dat,0.18
67944.16.11.29.10.24.00.dat,-0.24
67945.16.11.29.10.25.00.dat,0.07
67946.16.11.29.10.26.00.dat,0.19
67947.16.11.29.10.27.00.dat,0.27
67949.16.11.29.10.29.00.dat,0.41
67950.16.11.29.10.30.00.dat,0.16
67951.16.11.29.10.31.00.dat,0.11
67952.16.11.29.10.32.00.dat,0.35
67953.16.11.29.10.33.00.dat,-0.07
67954.16.11.29.10.34.00.dat,-0.21
67956.16.11.29.10.36.00.dat,0.56
67958.16.11.29.10.38.00.dat,-0.16
67959.16.11.29.10.39.00.dat,-0.06
67961.16.11.29.10.41.00.dat,-0.16
67962.16.11.29.10.42.00.dat,-0.07
67963.16.11.29.10.43.00.dat,0.32
67964.16.11.29.10.44.00.dat,0.18
67965.16.11.29.10.45.00.dat,0.37
67966.16.11.29.10.46.00.dat,0.8
67967.16.11.29.10.47.00.dat,0.41
67969.16.11.29.10.49.00.dat,-0.22
67971.16.11.29.10.51.00.dat,-0.07
67972.16.11.29.10.52.00.dat,-0.25
67973.16.11.29.10.53.00.dat,-0.19
67975.16.11.29.10.55.00.dat,-0.4
67978.16.11.29.10.58.00.dat,-0.18
67980.16.11.29.11.00.00.dat,0.3
67981.16.11.29.11.01.00.dat,0.25
67983.16.11.29.11.03.00.dat,-0.07
67984.16.11.29.11.04.00.dat,-0.03
67986.16.11.29.11.06.00.dat,0.14
67988.16.11.29.11.08.00.dat,-0.32
67989.16.11.29.11.09.00.dat,0.05
67990.16.11.29.11.10.00.dat,-0.33
67991.16.11.29.11.11.00.dat,0.1
67992.16.11.29.11.12.00.dat,-0.28
67993.16.11.29.11.13.00.dat,-0.24
67994.16.11.29.11.14.00.dat,-0.34
67997.16.11.29.11.17.00.dat,0.12
67999.16.11.29.11.19.00.dat,-0.19
68002.16.11.29.11.22.00.dat,0.51
68003.16.11.29.11.23.00.dat,0.14
68004.16.11.29.11.24.00.dat,-0.23
68005.16.11.29.11.25.00.dat,0.01
68006.16.11.29.11.26.00.dat,0.1
68008.16.11.29.11.28.00.dat,-0.17
68009.16.11.29.11.29.00.dat,-0.23
68014.16.11.29.11.34.00.dat,-0.35
68015.16.11.29.11.35.00.dat,-0.2
68017.16.11.29.11.37.00.dat,0.06
68018.16.11.29.11.38.00.dat,0.01
68019.16.11.29.11.39.00.dat,-0.16
68020.16.11.29.11.40.00.dat,-0.32
68021.16.11.29.11.41.00.dat,-0.26
68022.16.11.29.11.42.00.dat,0.16
68023.16.11.29.11.43.00.dat,-0.05
68024.16.11.29.11.44.00.dat,-0.24
68027.16.11.29.11.47.00.dat,0.29
68029.16.11.29.11.49.00.dat,-0.34
68030.16.11.29.11.50.00.dat,-0.3
68031.16.11.29.11.51.00.dat,0.74
68035.16.11.29.11.55.00.dat,0.35
68036.16.11.29.11.56.00.dat,0.11
68038.16.11.29.11.58.00.dat,-0.08
68039.16.11.29.11.59.00.dat,0.02
68042.16.11.29.12.02.00.dat,-0.25
68044.16.11.29.12.04.00.dat,-0.23
68045.16.11.29.12.05.00.dat,-0.49
68046.16.11.29.12.06.00.dat,-0.53
68049.16.11.29.12.09.00.dat,-0.45
68051.16.11.29.12.11.00.dat,0.06
68052.16.11.29.12.12.00.dat,0.13
68053.16.11.29.12.13.00.dat,0.19
68056.16.11.29.12.16.00.dat,-0.13
68057.16.11.29.12.17.00.dat,-0.25
68058.16.11.29.12.18.00.dat,-0.44
68059.16.11.29.12.19.00.dat,-0.31
68062.16.11.29.12.22.00.dat,0.1
68064.16.11.29.12.24.00.dat,-0.12
68065.16.11.29.12.25.00.dat,0.4
68066.16.11.29.12.26.00.dat,0.16
68067.16.11.29.12.27.00.dat,0.59
68069.16.11.29.12.29.00.dat,-0.25
68070.16.11.29.12.30.00.dat,-0.44
68071.16.11.29.12.31.00.dat,0.9
68072.16.11.29.12.32.00.dat,-0.2
68073.16.11.29.12.33.00.dat,-0.35
68074.16.11.29.12.34.00.dat,0.23
68078.16.11.29.12.38.00.dat,-0.42
68079.16.11.29.12.39.00.dat,-0.48
68081.16.11.29.12.41.00.dat,-0.38
68082.16.11.29.12.42.00.dat,0.03
68085.16.11.29.12.45.00.dat,0.17
68086.16.11.29.12.46.00.dat,-0.29
68088.16.11.29.12.48.00.dat,-0.44
68090.16.11.29.12.50.00.dat,-0.38
68092.16.11.29.12.52.00.dat,0.11
68093.16.11.29.12.53.00.dat,0.02
68096.16.11.29.12.56.00.dat,-0.1
68099.16.11.29.12.59.00.dat,-0.05
68101.16.11.29.13.01.00.dat,0.11
68102.16.11.29.13.02.00.dat,-0.17
68104.16.11.29.13.04.00.dat,-0.29
68106.16.11.29.13.06.00.dat,-0.26
68107.16.11.29.13.07.00.dat,-0.06
68108.16.11.29.13.08.00.dat,0.1
68109.16.11.29.13.09.00.dat,-0.34
68110.16.11.29.13.10.00.dat,0.34
68112.16.11.29.13.12.00.dat,-0.16
68113.16.11.29.13.13.00.dat,-0.46
68117.16.11.29.13.17.00.dat,0.01
68118.16.11.29.13.18.00.dat,-0.31
68120.16.11.29.13.20.00.dat,-0.54
68121.16.11.29.13.21.00.dat,0.32
68124.16.11.29.13.24.00.dat,-0.15
68134.16.11.29.13.34.00.dat,0.02
68136.16.11.29.13.36.00.dat,0.43
68137.16.11.29.13.37.00.dat,-0.16
68138.16.11.29.13.38.00.dat,0.1
68139.16.11.29.13.39.00.dat,0.05
68142.16.11.29.13.42.00.dat,-0.1
68144.16.11.29.13.44.00.dat,-0.11
68145.16.11.29.13.45.00.dat,-0.53
68146.16.11.29.13.46.00.dat,0.11
68148.16.11.29.13.48.00.dat,-0.06
68149.16.11.29.13.49.00.dat,-0.5
68150.16.11.29.13.50.00.dat,-0.25
68151.16.11.29.13.51.00.dat,0.23
68152.16.11.29.13.52.00.dat,-0.39
68153.16.11.29.13.53.00.dat,-0.33
68155.16.11.29.13.55.00.dat,0.14
68157.16.11.29.13.57.00.dat,-0.14
68161.16.11.29.14.01.00.dat,-0.38
68162.16.11.29.14.02.00.dat,-0.25
68164.16.11.29.14.04.00.dat,-0.19
68167.16.11.29.14.07.00.dat,0.05
68170.16.11.29.14.10.00.dat,-0.1
68173.16.11.29.14.13.00.dat,-0.17
68174.16.11.29.14.14.00.dat,0.32
68175.16.11.29.14.15.00.dat,0.14
68176.16.11.29.14.16.00.dat,-0.3
68177.16.11.29.14.17.00.dat,-0.18
68178.16.11.29.14.18.00.dat,-0.12
68180.16.11.29.14.20.00.dat,0.23
68181.16.11.29.14.21.00.dat,-0.44
68182.16.11.29.14.22.00.dat,-0.33
68184.16.11.29.14.24.00.dat,-0.66
68188.16.11.29.14.28.00.dat,-0.23
68190.16.11.29.14.30.00.dat,0.01
68193.16.11.29.14.33.00.dat,-0.3
68195.16.11.29.14.35.00.dat,0.45
68196.16.11.29.14.36.00.dat,0.39
68197.16.11.29.14.37.00.dat,0.24
68200.16.11.29.14.40.00.dat,-0.48
68201.16.11.29.14.41.00.dat,0.11
68205.16.11.29.14.45.00.dat,-0.23
68206.16.11.29.14.46.00.dat,0.27
68209.16.11.29.14.49.00.dat,0.37
68210.16.11.29.14.50.00.dat,-0.33
68211.16.11.29.14.51.00.dat,-0.36
68216.16.11.29.14.56.00.dat,0.41
68219.16.11.29.14.59.00.dat,-0.42
68220.16.11.29.15.00.00.dat,0.03
68223.16.11.29.15.03.00.dat,-0.48
68224.16.11.29.15.04.00.dat,0.23
68225.16.11.29.15.05.00.dat,0.19
68227.16.11.29.15.07.00.dat,-0.4
68228.16.11.29.15.08.00.dat,-0.54
68229.16.11.29.15.09.00.dat,-0.18
68230.16.11.29.15.10.00.dat,0.23
68231.16.11.29.15.11.00.dat,0.45
68233.16.11.29.15.13.00.dat,-0.57
68234.16.11.29.15.14.00.dat,-0.43
68235.16.11.29.15.15.00.dat,-0.19
68237.16.11.29.15.17.00.dat,-0.37
68238.16.11.29.15.18.00.dat,-0.32
68241.16.11.29.15.21.00.dat,-0.38
68242.16.11.29.15.22.00.dat,0.1
68243.16.11.29.15.23.00.dat,0.12
68244.16.11.29.15.24.00.dat,-0.19
68248.16.11.29.15.28.00.dat,0.27
68249.16.11.29.15.29.00.dat,0.67
68250.16.11.29.15.30.00.dat,-0.41
68251.16.11.29.15.31.00.dat,0.6
68254.16.11.29.15.34.00.dat,0.36
68257.16.11.29.15.37.00.dat,0.52
68258.16.11.29.15.38.00.dat,0.21
68259.16.11.29.15.39.00.dat,-0.35
68263.16.11.29.15.43.00.dat,-0.08
68266.16.11.29.15.46.00.dat,0
68267.16.11.29.15.47.00.dat,-0.37
68271.16.11.29.15.51.00.dat,-0.27
68273.16.11.29.15.53.00.dat,0.45
68274.16.11.29.15.54.00.dat,-0.15
68276.16.11.29.15.56.00.dat,0.27
68282.16.11.29.16.02.00.dat,0.34
68287.16.11.29.16.07.00.dat,0.21
68288.16.11.29.16.08.00.dat,-0.36
68289.16.11.29.16.09.00.dat,-0.01
68290.16.11.29.16.10.00.dat,-0.09
68292.16.11.29.16.12.00.dat,0.08
68295.16.11.29.16.15.00.dat,0.16
68296.16.11.29.16.16.00.dat,0.03
68298.16.11.29.16.18.00.dat,0.43
68299.16.11.29.16.19.00.dat,-0.3
68300.16.11.29.16.20.00.dat,-0.36
68301.16.11.29.16.21.00.dat,-0.05
68305.16.11.29.16.25.00.dat,-0.02
68306.16.11.29.16.26.00.dat,-0.21
68308.16.11.29.16.28.00.dat,0.93
68309.16.11.29.16.29.00.dat,-0.21
68310.16.11.29.16.30.00.dat,-0.13
68314.16.11.29.16.34.00.dat,0.31
68317.16.11.29.16.37.00.dat,0
68319.16.11.29.16.39.00.dat,0.01
68320.16.11.29.16.40.00.dat,0.31
68323.16.11.29.16.43.00.dat,-0.14
68327.16.11.29.16.47.00.dat,1.22
68329.16.11.29.16.49.00.dat,0.49
68330.16.11.29.16.50.00.dat,0.06
68331.16.11.29.16.51.00.dat,0.15
68332.16.11.29.16.52.00.dat,-0.06
68335.16.11.29.16.55.00.dat,-0.29
68336.16.11.29.16.56.00.dat,0.11
68340.16.11.29.17.00.00.dat,0.07
68341.16.11.29.17.01.00.dat,0.21
68343.16.11.29.17.03.00.dat,-0.06
68345.16.11.29.17.05.00.dat,0.05
68348.16.11.29.17.08.00.dat,-0.16
68349.16.11.29.17.09.00.dat,0.31
68351.16.11.29.17.11.00.dat,-0.14
68353.16.11.29.17.13.00.dat,-0.41
68356.16.11.29.17.16.00.dat,-0.24
68359.16.11.29.17.19.00.dat,-0.16
68360.16.11.29.17.20.00.dat,-0.14
68362.16.11.29.17.22.00.dat,0.21
68363.16.11.29.17.23.00.dat,-0.15
68366.16.11.29.17.26.00.dat,0.59
68370.16.11.29.17.30.00.dat,0.72
68373.16.11.29.17.33.00.dat,0.03
68382.16.11.29.17.42.00.dat,-0.07
68384.16.11.29.17.44.00.dat,-0.43
68385.16.11.29.17.45.00.dat,-0.17
68387.16.11.29.17.47.00.dat,0.14
68388.16.11.29.17.48.00.dat,-0.21
68390.16.11.29.17.50.00.dat,-0.43
68392.16.11.29.17.52.00.dat,-0.22
68398.16.11.29.17.58.00.dat,-0.02
68400.16.11.29.18.00.00.dat,0.06
68406.16.11.29.18.06.00.dat,0.19
68410.16.11.29.18.10.00.dat,0.02
68412.16.11.29.18.12.00.dat,-0.45
68413.16.11.29.18.13.00.dat,-0.35
68414.16.11.29.18.14.00.dat,0.51
68416.16.11.29.18.16.00.dat,-0.03
68421.16.11.29.18.21.00.dat,-0.05
68422.16.11.29.18.22.00.dat,0.33
68423.16.11.29.18.23.00.dat,0.09
68426.16.11.29.18.26.00.dat,0
68427.16.11.29.18.27.00.dat,0.65
68428.16.11.29.18.28.00.dat,0.67
68431.16.11.29.18.31.00.dat,-0.21
68434.16.11.29.18.34.00.dat,0.08
68435.16.11.29.18.35.00.dat,-0.34
68439.16.11.29.18.39.00.dat,-0.2
68449.16.11.29.18.49.00.dat,0.01
68450.16.11.29.18.50.00.dat,-0.22
68453.16.11.29.18.53.00.dat,0.31
68454.16.11.29.18.54.00.dat,-0.13
68456.16.11.29.18.56.00.dat,-0.12
68457.16.11.29.18.57.00.dat,-0.27
68458.16.11.29.18.58.00.dat,-0.32
68459.16.11.29.18.59.00.dat,-0.41
68462.16.11.29.19.02.00.dat,0.38
68463.16.11.29.19.03.00.dat,0.57
68468.16.11.29.19.08.00.dat,0.51
68472.16.11.29.19.12.00.dat,-0.04
68474.16.11.29.19.14.00.dat,0.49
68476.16.11.29.19.16.00.dat,-0.46
68482.16.11.29.19.22.00.dat,-0.17
68483.16.11.29.19.23.00.dat,-0.14
68489.16.11.29.19.29.00.dat,-0.32
68490.16.11.29.19.30.00.dat,0.67
68491.16.11.29.19.31.00.dat,-0.34
68492.16.11.29.19.32.00.dat,-0.16
68493.16.11.29.19.33.00.dat,-0.28
68500.16.11.29.19.40.00.dat,0.4
68505.16.11.29.19.45.00.dat,-0.34
68510.16.11.29.19.50.00.dat,-0.08
68513.16.11.29.19.53.00.dat,-0.26
68515.16.11.29.19.55.00.dat,-0.3
68516.16.11.29.19.56.00.dat,0.7
68519.16.11.29.19.59.00.dat,0.2
68522.16.11.29.20.02.00.dat,-0.33
68526.16.11.29.20.06.00.dat,0.17
68532.16.11.29.20.12.00.dat,-0.13
68534.16.11.29.20.14.00.dat,-0.25
68536.16.11.29.20.16.00.dat,0.07
68540.16.11.29.20.20.00.dat,0.02
68542.16.11.29.20.22.00.dat,0.01
68543.16.11.29.20.23.00.dat,-0.06
68545.16.11.29.20.25.00.dat,-0.08
68546.16.11.29.20.26.00.dat,-0.05
68547.16.11.29.20.27.00.dat,-0.34
68551.16.11.29.20.31.00.dat,0.35
68554.16.11.29.20.34.00.dat,-0.14
68558.16.11.29.20.38.00.dat,0.75
68563.16.11.29.20.43.00.dat,-0.05
68566.16.11.29.20.46.00.dat,0.03
68569.16.11.29.20.49.00.dat,-0.26
68572.16.11.29.20.52.00.dat,-0.35
68575.16.11.29.20.55.00.dat,-0.12
68580.16.11.29.21.00.00.dat,0.78
68582.16.11.29.21.02.00.dat,0.04
68585.16.11.29.21.05.00.dat,-0.09
68596.16.11.29.21.16.00.dat,-0.28
68597.16.11.29.21.17.00.dat,0.4
68604.16.11.29.21.24.00.dat,0.31
68606.16.11.29.21.26.00.dat,-0.56
68607.16.11.29.21.27.00.dat,-0.09
68610.16.11.29.21.30.00.dat,-0.03
68614.16.11.29.21.34.00.dat,0.73
68615.16.11.29.21.35.00.dat,-0.33
68616.16.11.29.21.36.00.dat,-0.33
68617.16.11.29.21.37.00.dat,0.28
68618.16.11.29.21.38.00.dat,0.2
68628.16.11.29.21.48.00.dat,0.16
68629.16.11.29.21.49.00.dat,0.03
68634.16.11.29.21.54.00.dat,-0.07
68635.16.11.29.21.55.00.dat,-0.41
68636.16.11.29.21.56.00.dat,0.01
68641.16.11.29.22.01.00.dat,-0.21
68643.16.11.29.22.03.00.dat,0.67
68658.16.11.29.22.18.00.dat,-0.41
68660.16.11.29.22.20.00.dat,-0.32
68661.16.11.29.22.21.00.dat,-0.24
68668.16.11.29.22.28.00.dat,0.92
68677.16.11.29.22.37.00.dat,-0.05
68682.16.11.29.22.42.00.dat,0.15
68684.16.11.29.22.44.00.dat,0.21
68685.16.11.29.22.45.00.dat,0.04
68686.16.11.29.22.46.00.dat,0.21
68691.16.11.29.22.51.00.dat,0.35
68695.16.11.29.22.55.00.dat,-0.13
68708.16.11.29.23.08.00.dat,0.14
68709.16.11.29.23.09.00.dat,-0.16
68713.16.11.29.23.13.00.dat,0.14
68715.16.11.29.23.15.00.dat,0.3
68717.16.11.29.23.17.00.dat,-0.08
68727.16.11.29.23.27.00.dat,0.99
68731.16.11.29.23.31.00.dat,-0.01
68738.16.11.29.23.38.00.dat,-0.04
68740.16.11.29.23.40.00.dat,-0.1
68743.16.11.29.23.43.00.dat,-0.22
68744.16.11.29.23.44.00.dat,-0.23
68746.16.11.29.23.46.00.dat,0.18
68759.16.11.29.23.59.00.dat,-0.17
68763.16.11.30.00.03.00.dat,-0.02
68764.16.11.30.00.04.00.dat,-0.15
68765.16.11.30.00.05.00.dat,-0.13
68768.16.11.30.00.08.00.dat,0.94
68775.16.11.30.00.15.00.dat,-0.15
68781.16.11.30.00.21.00.dat,-0.09
68783.16.11.30.00.23.00.dat,-0.25
68784.16.11.30.00.24.00.dat,-0.07
68788.16.11.30.00.28.00.dat,-0.27
68791.16.11.30.00.31.00.dat,0.37
68792.16.11.30.00.32.00.dat,0.55
68795.16.11.30.00.35.00.dat,0.06
68800.16.11.30.00.40.00.dat,-0.13
68801.16.11.30.00.41.00.dat,0
68803.16.11.30.00.43.00.dat,1.08
68816.16.11.30.00.56.00.dat,0.51
68820.16.11.30.01.00.00.dat,-0.1
68823.16.11.30.01.03.00.dat,0.07
68824.16.11.30.01.04.00.dat,-0.38
68826.16.11.30.01.06.00.dat,-0.45
68827.16.11.30.01.07.00.dat,-0.02
68829.16.11.30.01.09.00.dat,-0.48
68830.16.11.30.01.10.00.dat,-0.12
68834.16.11.30.01.14.00.dat,-0.21
68837.16.11.30.01.17.00.dat,-0.1
68840.16.11.30.01.20.00.dat,0.22
68845.16.11.30.01.25.00.dat,-0.16
68863.16.11.30.01.43.00.dat,-0.13
68865.16.11.30.01.45.00.dat,0.07
68867.16.11.30.01.47.00.dat,0.64
68868.16.11.30.01.48.00.dat,0.01
68882.16.11.30.02.02.00.dat,-0.05
68884.16.11.30.02.04.00.dat,-0.05
68886.16.11.30.02.06.00.dat,-0.02
68890.16.11.30.02.10.00.dat,-0.21
68898.16.11.30.02.18.00.dat,0.11
68903.16.11.30.02.23.00.dat,0.31
68906.16.11.30.02.26.00.dat,-0.13
68908.16.11.30.02.28.00.dat,-0.02
68918.16.11.30.02.38.00.dat,0.61
68920.16.11.30.02.40.00.dat,-0.13
68923.16.11.30.02.43.00.dat,0.64
68928.16.11.30.02.48.00.dat,0.05
68933.16.11.30.02.53.00.dat,-0.21
68934.16.11.30.02.54.00.dat,0.21
68935.16.11.30.02.55.00.dat,-0.13
68945.16.11.30.03.05.00.dat,0.17
68946.16.11.30.03.06.00.dat,0.65
68947.16.11.30.03.07.00.dat,-0.05
68948.16.11.30.03.08.00.dat,-0.03
68949.16.11.30.03.09.00.dat,-0.37
68953.16.11.30.03.13.00.dat,0
68956.16.11.30.03.16.00.dat,-0.16
68966.16.11.30.03.26.00.dat,-0.08
68970.16.11.30.03.30.00.dat,-0.1
68972.16.11.30.03.32.00.dat,-0.37
68974.16.11.30.03.34.00.dat,-0.42
68975.16.11.30.03.35.00.dat,-0.32
68976.16.11.30.03.36.00.dat,0.13
68978.16.11.30.03.38.00.dat,-0.13
68979.16.11.30.03.39.00.dat,-0.45
68981.16.11.30.03.41.00.dat,-0.1
68984.16.11.30.03.44.00.dat,-0.12
68986.16.11.30.03.46.00.dat,-0.23
68987.16.11.30.03.47.00.dat,-0.29
68993.16.11.30.03.53.00.dat,0.14
68995.16.11.30.03.55.00.dat,0.12
68996.16.11.30.03.56.00.dat,-0.39
68997.16.11.30.03.57.00.dat,-0.27
69006.16.11.30.04.06.00.dat,-0.34
69008.16.11.30.04.08.00.dat,-0.44
69010.16.11.30.04.10.00.dat,0.48
69013.16.11.30.04.13.00.dat,-0.44
69014.16.11.30.04.14.00.dat,-0.28
69015.16.11.30.04.15.00.dat,0.5
69023.16.11.30.04.23.00.dat,-0.3
69028.16.11.30.04.28.00.dat,-0.14
69031.16.11.30.04.31.00.dat,0.03
69032.16.11.30.04.32.00.dat,0.08
69037.16.11.30.04.37.00.dat,-0.3
69039.16.11.30.04.39.00.dat,0.08
69040.16.11.30.04.40.00.dat,0.11
69041.16.11.30.04.41.00.dat,0
69042.16.11.30.04.42.00.dat,-0.04
69044.16.11.30.04.44.00.dat,-0.34
69046.16.11.30.04.46.00.dat,0.24
69049.16.11.30.04.49.00.dat,0.04
69051.16.11.30.04.51.00.dat,-0.1
69057.16.11.30.04.57.00.dat,-0.2
69058.16.11.30.04.58.00.dat,0.17
69064.16.11.30.05.04.00.dat,0.23
69068.16.11.30.05.08.00.dat,0.09
69069.16.11.30.05.09.00.dat,-0.2
69070.16.11.30.05.10.00.dat,0.19
69072.16.11.30.05.12.00.dat,-0.37
69076.16.11.30.05.16.00.dat,-0.32
69080.16.11.30.05.20.00.dat,0.01
69083.16.11.30.05.23.00.dat,-0.02
69085.16.11.30.05.25.00.dat,0.16
69087.16.11.30.05.27.00.dat,-0.32
69090.16.11.30.05.30.00.dat,0.29
69091.16.11.30.05.31.00.dat,-0.14
69095.16.11.30.05.35.00.dat,-0.34
69097.16.11.30.05.37.00.dat,0.1
69099.16.11.30.05.39.00.dat,-0.11
69100.16.11.30.05.40.00.dat,-0.12
69105.16.11.30.05.45.00.dat,0.66
69107.16.11.30.05.47.00.dat,0.23
69110.16.11.30.05.50.00.dat,-0.33
69111.16.11.30.05.51.00.dat,-0.15
69112.16.11.30.05.52.00.dat,0.2
69116.16.11.30.05.56.00.dat,-0.44
69121.16.11.30.06.01.00.dat,-0.35
69122.16.11.30.06.02.00.dat,-0.11
69123.16.11.30.06.03.00.dat,0.29
69125.16.11.30.06.05.00.dat,-0.21
69130.16.11.30.06.10.00.dat,-0.4
69131.16.11.30.06.11.00.dat,-0.35
69133.16.11.30.06.13.00.dat,-0.09
69134.16.11.30.06.14.00.dat,-0.19
69135.16.11.30.06.15.00.dat,0.18
69136.16.11.30.06.16.00.dat,0.99
69137.16.11.30.06.17.00.dat,0.29
69138.16.11.30.06.18.00.dat,-0.4
69142.16.11.30.06.22.00.dat,-0.34
69143.16.11.30.06.23.00.dat,-0.52
69144.16.11.30.06.24.00.dat,-0.34
69145.16.11.30.06.25.00.dat,-0.31
69147.16.11.30.06.27.00.dat,-0.41
69148.16.11.30.06.28.00.dat,-0.55
69152.16.11.30.06.32.00.dat,-0.45
69154.16.11.30.06.34.00.dat,-0.29
69155.16.11.30.06.35.00.dat,0.69
69156.16.11.30.06.36.00.dat,-0.08
69160.16.11.30.06.40.00.dat,-0.51
69161.16.11.30.06.41.00.dat,0.3
69162.16.11.30.06.42.00.dat,-0.33
69163.16.11.30.06.43.00.dat,0.27
69167.16.11.30.06.47.00.dat,-0.3
69169.16.11.30.06.49.00.dat,-0.45
69171.16.11.30.06.51.00.dat,-0.31
69173.16.11.30.06.53.00.dat,-0.38
69174.16.11.30.06.54.00.dat,-0.22
69176.16.11.30.06.56.00.dat,-0.23
69179.16.11.30.06.59.00.dat,-0.35
69182.16.11.30.07.02.00.dat,-0.4
69183.16.11.30.07.03.00.dat,-0.15
69185.16.11.30.07.05.00.dat,-0.17
69189.16.11.30.07.09.00.dat,-0.41
69191.16.11.30.07.11.00.dat,-0.28
69194.16.11.30.07.14.00.dat,-0.22
69197.16.11.30.07.17.00.dat,0.12
69199.16.11.30.07.19.00.dat,-0.29
69200.16.11.30.07.20.00.dat,0.23
69202.16.11.30.07.22.00.dat,0.09
69203.16.11.30.07.23.00.dat,-0.03
69204.16.11.30.07.24.00.dat,-0.48
69207.16.11.30.07.27.00.dat,-0.43
69208.16.11.30.07.28.00.dat,-0.36
69210.16.11.30.07.30.00.dat,0.75
69213.16.11.30.07.33.00.dat,-0.24
69214.16.11.30.07.34.00.dat,-0.33
69221.16.11.30.07.41.00.dat,-0.33
69223.16.11.30.07.43.00.dat,0.01
69225.16.11.30.07.45.00.dat,-0.47
69228.16.11.30.07.48.00.dat,-0.3
69233.16.11.30.07.53.00.dat,0.42
69236.16.11.30.07.56.00.dat,-0.23
69247.16.11.30.08.07.00.dat,-0.47
69249.16.11.30.08.09.00.dat,-0.33
69250.16.11.30.08.10.00.dat,-0.31
69251.16.11.30.08.11.00.dat,-0.49
69253.16.11.30.08.13.00.dat,-0.38
69259.16.11.30.08.19.00.dat,0.49
69261.16.11.30.08.21.00.dat,-0.32
69267.16.11.30.08.27.00.dat,-0.27
69268.16.11.30.08.28.00.dat,-0.23
69275.16.11.30.08.35.00.dat,-0.18
69276.16.11.30.08.36.00.dat,0.12
69277.16.11.30.08.37.00.dat,0.29
69278.16.11.30.08.38.00.dat,-0.06
69280.16.11.30.08.40.00.dat,-0.17
69282.16.11.30.08.42.00.dat,-0.3
69283.16.11.30.08.43.00.dat,-0.33
69290.16.11.30.08.50.00.dat,-0.3
69291.16.11.30.08.51.00.dat,-0.04
69294.16.11.30.08.54.00.dat,-0.2
69295.16.11.30.08.55.00.dat,0.02
69298.16.11.30.08.58.00.dat,-0.15
69305.16.11.30.09.05.00.dat,-0.01
69310.16.11.30.09.10.00.dat,0.11
69312.16.11.30.09.12.00.dat,-0.27
69313.16.11.30.09.13.00.dat,0.66
69316.16.11.30.09.16.00.dat,-0.13
69317.16.11.30.09.17.00.dat,-0.12
69323.16.11.30.09.23.00.dat,-0.17
69328.16.11.30.09.28.00.dat,-0.14
69331.16.11.30.09.31.00.dat,-0.01
69332.16.11.30.09.32.00.dat,-0.4
69340.16.11.30.09.40.00.dat,-0.19
69341.16.11.30.09.41.00.dat,-0.3
69342.16.11.30.09.42.00.dat,0
69346.16.11.30.09.46.00.dat,0.01
69349.16.11.30.09.49.00.dat,0.08
69352.16.11.30.09.52.00.dat,-0.15
69360.16.11.30.10.00.00.dat,0.55
69364.16.11.30.10.04.00.dat,-0.28
69366.16.11.30.10.06.00.dat,-0.01
69368.16.11.30.10.08.00.dat,-0.31
69370.16.11.30.10.10.00.dat,-0.05
69371.16.11.30.10.11.00.dat,-0.36
69375.16.11.30.10.15.00.dat,0.32
69376.16.11.30.10.16.00.dat,-0.29
69380.16.11.30.10.20.00.dat,-0.03
69381.16.11.30.10.21.00.dat,-0.31
69383.16.11.30.10.23.00.dat,0.82
69384.16.11.30.10.24.00.dat,-0.23
69385.16.11.30.10.25.00.dat,-0.32
69387.16.11.30.10.27.00.dat,-0.37
69388.16.11.30.10.28.00.dat,0
69389.16.11.30.10.29.00.dat,0.06
69393.16.11.30.10.33.00.dat,0.14
69394.16.11.30.10.34.00.dat,-0.33
69395.16.11.30.10.35.00.dat,-0.17
69397.16.11.30.10.37.00.dat,-0.01
69398.16.11.30.10.38.00.dat,-0.16
69400.16.11.30.10.40.00.dat,-0.82
69403.16.11.30.10.43.00.dat,0.21
69404.16.11.30.10.44.00.dat,-0.08
69405.16.11.30.10.45.00.dat,0.65
69406.16.11.30.10.46.00.dat,-0.23
69407.16.11.30.10.47.00.dat,-0.36
69409.16.11.30.10.49.00.dat,0.15
69411.16.11.30.10.51.00.dat,-0.46
69412.16.11.30.10.52.00.dat,0.23
69414.16.11.30.10.54.00.dat,-0.54
69415.16.11.30.10.55.00.dat,0.08
69417.16.11.30.10.57.00.dat,0.17
69419.16.11.30.10.59.00.dat,-0.09
69420.16.11.30.11.00.00.dat,-0.01
69421.16.11.30.11.01.00.dat,-0.22
69422.16.11.30.11.02.00.dat,-0.22
69423.16.11.30.11.03.00.dat,-0.11
69424.16.11.30.11.04.00.dat,-0.18
69425.16.11.30.11.05.00.dat,0.33
69427.16.11.30.11.07.00.dat,-0.51
