X,Y,PP Time (ms),PP Time Error  (ms),Depth (m),Depth Error (m),Month,Day,Hour ,Minute
484404.88,6021968.21,1903.563922,51.59545596,3274.259063,118.8952739,11,5,8,8
484382.7,6021936.57,1921.462462,57.56570647,3313.306578,131.2184872,11,5,8,10
484388.24,6021961.88,1987.827593,22.99654167,3464.447403,67.42740118,11,5,8,12
484404.88,6021974.54,2000.106638,17.74528671,3499.699517,53.12967571,11,5,8,12
484388.24,6021968.21,1989.704071,22.1510763,3469.415979,65.41331119,11,5,8,15
484391.02,6021965.05,1871.834431,61.85829496,3187.463537,155.6480969,11,5,8,16
484410.43,6021961.88,1943.393967,35.26417044,3366.234332,77.50615071,11,5,8,16
484327.23,6021987.2,1945.605706,38.90680363,3371.629891,84.63520095,11,5,8,18
484410.43,6021942.9,1953.658581,33.43913411,3389.865104,72.45532828,11,5,8,21
484382.7,6021968.21,1985.742077,17.67679971,3459.062299,51.1498843,11,5,8,21
484382.7,6021949.23,1922.458583,49.42054733,3315.362343,113.9108533,11,5,8,22
484415.98,6021987.2,1958.220802,26.30047737,3399.520176,56.76830237,11,5,8,22
484399.34,6021904.93,2003.526865,20.23618729,3510.555273,60.61211533,11,5,8,22
484415.98,6021980.87,1931.882517,47.06447537,3338.470915,105.883384,11,5,8,23
484404.88,6021949.23,1950.017789,34.53484831,3381.835156,74.53694447,11,5,8,23
484415.98,6021942.9,1922.940435,48.47181465,3316.394243,111.8279429,11,5,8,24
484288.4,6021911.26,1966.383056,27.95654646,3417.409825,65.20401679,11,5,8,27
484305.04,6021923.91,1876.249896,65.65043949,3200.739928,161.8709153,11,5,8,28
484399.34,6021942.9,1919.461409,43.30457996,3309.034844,100.5594944,11,5,8,28
484399.34,6021968.21,1925.077742,54.53773221,3321.402698,124.3815802,11,5,8,28
484399.34,6021949.23,1951.719337,33.79783502,3385.5218,73.01680875,11,5,8,28
484316.13,6021917.59,1894.155329,40.33780782,3251.67143,93.33889146,11,5,8,33
483950.04,6021442.98,1917.273281,75.97105813,3304.599124,174.6206851,11,5,8,33
484432.62,6022347.9,1933.139642,53.57633454,3341.715374,119.5961046,11,5,8,34
484410.43,6021942.9,1963.848982,32.39073515,3411.899135,76.12138343,11,5,8,34
484424.3,6021977.7,1936.49344,48.74869265,3349.89107,108.031322,11,5,8,36
484404.88,6021961.88,1937.091222,55.738595,3351.297266,126.6297517,11,5,8,36
484424.3,6022370.05,1961.454005,29.05189405,3406.739819,64.27296584,11,5,8,38
484404.88,6022366.88,1965.047476,30.72569212,3414.408832,72.22137996,11,5,8,38
484415.98,6021923.91,1941.178115,42.195546,3360.913049,92.80148417,11,5,8,41
484410.43,6021949.23,1982.795902,13.84601917,3452.495622,36.73956969,11,5,8,41
484402.11,6021939.73,1914.653244,55.33479303,3299.130666,125.9729199,11,5,8,44
484302.27,6021952.39,1961.316339,31.79436018,3406.442272,72.35960475,11,5,8,48
484399.34,6021955.55,1923.319391,58.82066961,3317.26405,133.8765217,11,5,8,50
484399.34,6021968.21,1963.246475,25.96548558,3410.637432,57.60967062,11,5,8,50
484404.88,6021955.55,1906.362602,46.91963501,3280.692361,108.3210275,11,5,8,51
484388.24,6021955.55,1950.47227,47.11885996,3382.832402,109.1109838,11,5,8,51
484393.79,6021936.57,1959.375519,27.7580937,3402.098668,60.32233171,11,5,8,51
484291.17,6021990.36,1822.347702,69.59000444,3036.868,208.9792385,11,5,8,52
484388.24,6022006.18,1952.082056,39.83178047,3386.295898,88.78056613,11,5,8,52
484399.34,6021980.87,1980.969389,15.63246053,3448.643482,40.46092753,11,5,8,55
484388.24,6021955.55,1939.368375,36.05441421,3356.654949,80.27870608,11,5,8,58
484399.34,6021942.9,1966.919349,20.66961906,3418.641969,45.10210213,11,5,9,3
484371.6,6021942.9,2002.909907,22.14052124,3508.544909,66.55985318,11,5,9,3
484393.79,6021993.52,1993.086186,20.31982699,3478.725153,60.70679392,11,5,9,5
484382.7,6021980.87,2004.023868,32.31634614,3512.048039,93.25119068,11,5,9,5
484327.23,6021987.2,1931.4967,34.82745008,3337.406316,79.86516323,11,5,9,7
484413.2,6021990.36,1899.606166,55.19629378,3265.592661,126.7965057,11,5,9,8
484371.6,6021949.23,1984.49868,27.662518,3456.228214,79.5057399,11,5,9,8
484302.27,6021965.05,1950.352812,48.70773054,3382.566068,114.0014007,11,5,9,9
484382.7,6021923.91,1962.632768,27.09590865,3409.292864,60.17872006,11,5,9,11
483883.48,6021550.55,1916.774717,50.22813326,3303.568803,115.2578133,11,5,9,12
484382.7,6021949.23,1953.427169,31.40116828,3389.343174,67.67273269,11,5,9,12
484371.6,6021949.23,1995.558849,15.3572059,3485.976975,46.17940714,11,5,9,12
484404.88,6021942.9,1990.238884,22.56264185,3470.493276,67.16710045,11,5,9,19
484438.16,6021980.87,1934.022895,50.90581502,3343.898697,113.3380115,11,5,9,21
484393.79,6021923.91,1905.540206,64.7188937,3278.879039,146.819358,11,5,9,23
484404.88,6021917.59,1857.349994,59.09280773,3143.946042,158.9527367,11,5,9,24
484404.88,6021949.23,1947.26888,42.85129024,3375.658116,94.60351334,11,5,9,25
484388.24,6021923.91,1985.412891,16.78373752,3458.301556,48.02768135,11,5,9,28
484377.15,6021942.9,1989.863482,19.65550365,3469.764001,58.37805018,11,5,9,30
484302.27,6021927.08,1957.484395,28.78702782,3397.952467,62.31725331,11,5,9,31
484371.6,6021911.26,1860.694301,122.8792628,3154.063737,300.0663239,11,5,9,32
484399.34,6021942.9,1952.724352,30.47557845,3387.73599,65.60848391,11,5,9,33
484310.59,6021923.91,1890.536186,42.45630443,3242.185341,99.14233852,11,5,9,36
484393.79,6021955.55,1934.299392,39.3751668,3344.547561,88.69563667,11,5,9,43
484410.43,6021968.21,1956.74656,32.9257783,3396.460475,72.88115549,11,5,9,43
484391.02,6021977.7,1943.266345,40.07662228,3365.914578,87.73587518,11,5,9,48
484371.6,6021930.24,1965.29572,30.45846909,3414.98576,71.58554643,11,5,9,48
484379.92,6021952.39,2054.672767,36.55903126,3657.345511,103.9669602,11,5,9,48
484382.7,6021936.57,1923.305189,45.08486551,3317.23331,104.5492591,11,5,9,51
484410.43,6021968.21,1951.657613,35.57758539,3385.389199,77.32035349,11,5,9,51
484404.88,6021949.23,1929.34422,51.30122228,3331.94611,116.0145347,11,5,9,52
484354.96,6021936.57,1985.872883,21.93549336,3459.368492,63.9047678,11,5,9,52
484399.34,6021993.52,1950.877036,37.88928768,3383.729655,83.48687032,11,5,9,56
484393.79,6021968.21,1951.263501,36.57148646,3384.553181,79.91600269,11,5,9,56
484377.15,6021949.23,1943.884236,40.36921226,3367.428723,88.14843138,11,5,9,58
484402.11,6021990.36,1992.251193,16.9942849,3476.126424,51.25040154,11,5,10,2
484404.88,6021974.54,1910.815955,44.83910164,3290.664344,103.544789,11,5,10,4
484393.79,6021949.23,1939.511123,33.56169149,3356.986485,74.97481507,11,5,10,4
484410.43,6021999.85,1987.13634,19.27438547,3462.428725,56.82942433,11,5,10,4
484332.77,6021942.9,1986.839989,23.553498,3461.632262,69.01522758,11,5,10,6
484421.52,6022252.98,1961.815236,30.61827585,3407.490536,69.20745521,11,5,10,8
484402.11,6021927.08,1957.17785,30.70468405,3397.334039,67.27522076,11,5,10,11
484402.11,6022015.67,1990.605429,27.94290237,3471.202844,83.85896449,11,5,10,15
484399.34,6021961.88,1899.851168,62.69268798,3266.25601,142.8343219,11,5,10,17
484399.34,6021968.21,1964.010081,26.50223868,3412.230235,58.79480343,11,5,10,17
484399.34,6021949.23,1931.289469,37.53232175,3336.883444,85.71484374,11,5,10,18
484324.45,6021914.42,1914.992519,46.13661947,3299.933527,106.091475,11,5,10,27
484399.34,6021892.27,1908.895639,69.04987056,3286.107439,156.139117,11,5,10,28
484421.52,6021980.87,1929.957082,38.61466444,3333.502903,88.63133104,11,5,10,29
484379.92,6021914.42,1952.105294,34.71492424,3386.344924,75.23592736,11,5,10,29
484368.83,6021901.77,1976.12649,18.34328743,3438.389968,44.61725715,11,5,10,29
484371.6,6021923.91,1944.066683,42.01669667,3367.85533,91.99286976,11,5,10,30
484399.34,6021949.23,1954.76408,30.92372246,3392.304999,66.62982403,11,5,10,33
484357.73,6021914.42,1872.862964,61.99077983,3190.609065,155.2970452,11,5,10,34
484393.79,6021942.9,1925.62319,59.61839856,3322.794891,135.1263084,11,5,10,36
484410.43,6021999.85,1946.976415,37.03113932,3374.948879,80.08695515,11,5,10,36
484410.43,6021974.54,1882.32812,41.74408038,3218.597413,100.3190825,11,5,10,37
484391.02,6021952.39,1996.063991,16.47512926,3487.523968,49.34097402,11,5,10,37
484382.7,6021923.91,1950.192095,38.68301869,3382.213526,85.28783703,11,5,10,40
484382.7,6021942.9,1955.734719,41.72112546,3394.376141,97.19513856,11,5,10,40
484349.41,6021904.93,2022.342807,42.02470587,3566.657209,118.2583235,11,5,10,40
484371.6,6021917.59,1928.657195,51.1203148,3330.305001,115.8220446,11,5,10,43
484393.79,6021949.23,1897.405003,39.71158038,3260.03449,91.32425798,11,5,10,44
484310.59,6021923.91,1930.50108,36.39076605,3334.858741,83.72210192,11,5,10,44
484382.7,6021930.24,1930.776497,54.10360712,3335.578954,121.5507259,11,5,10,44
484391.02,6021927.08,1971.850409,33.64688426,3429.206941,87.38377508,11,5,10,45
484388.24,6021942.9,1935.335161,33.7066826,3347.101517,75.94624719,11,5,10,47
484388.24,6021911.26,1959.424257,29.72699084,3402.220533,65.88823589,11,5,10,47
484366.05,6021911.26,1895.393885,80.62563498,3254.8881,183.2787823,11,5,10,52
484404.88,6021911.26,1911.672287,71.73707172,3292.570038,161.2190201,11,5,10,57
484399.34,6021911.26,1920.867726,50.18775004,3312.08316,115.380142,11,5,10,57
484382.7,6021904.93,1885.946103,52.356214,3229.175603,125.0088151,11,5,10,59
484338.32,6021873.29,1993.903568,19.39740127,3481.289933,57.83289371,11,5,10,59
484382.7,6021917.59,1910.873311,63.29304489,3290.791801,143.4881455,11,5,11,2
484404.88,6021955.55,1938.727825,40.82233825,3355.185011,90.45911563,11,5,11,5
484379.92,6021901.77,1911.490098,77.8053909,3292.163938,176.2787756,11,5,11,7
484377.15,6021911.26,1942.114434,41.96925845,3363.108644,92.08531795,11,5,11,7
484382.7,6021904.93,1932.196378,49.68817817,3339.31518,111.2941944,11,5,11,8
484349.41,6021917.59,2013.531899,36.19421408,3539.787918,103.4902459,11,5,11,8
484391.02,6021927.08,1946.532653,33.52965882,3373.862688,72.86217864,11,5,11,9
484404.88,6021974.54,1947.730954,36.85468798,3376.721276,79.73493829,11,5,11,9
484404.88,6021999.85,1867.300398,60.0256967,3173.921311,153.1620306,11,5,11,12
484371.6,6021955.55,1955.907376,41.32912547,3394.73838,96.22857698,11,5,11,12
484413.2,6022015.67,1987.94488,23.91694956,3464.793443,70.05423244,11,5,11,12
484385.47,6021984.03,1965.754568,30.57935055,3415.997726,72.28544607,11,5,11,14
484391.02,6021927.08,1939.460239,36.03784167,3356.867459,80.22127509,11,5,11,20
484399.34,6021955.55,1982.799475,11.9665071,3452.502739,31.36760214,11,5,11,20
483861.29,6021563.21,1963.962021,46.61991043,3412.132075,119.063833,11,5,11,21
484393.79,6021923.91,1956.303212,28.99558299,3395.548909,62.4980868,11,5,11,25
484382.7,6021911.26,1949.470622,39.81626971,3380.621822,87.80058982,11,5,11,28
484382.7,6021930.24,1898.874727,38.48130005,3263.646265,88.28571378,11,5,11,29
484388.24,6021930.24,1950.152908,38.48630813,3382.128433,84.71927381,11,5,11,29
484349.41,6021879.62,2001.855397,24.73723687,3505.30168,74.26411201,11,5,11,29
484354.96,6021911.26,2002.804961,28.04006804,3508.202463,83.13361524,11,5,11,32
484366.05,6021911.26,1940.415676,43.45024262,3359.117959,95.62335523,11,5,11,35
484391.02,6021927.08,1866.300237,92.8234327,3170.947924,230.5350853,11,5,11,36
484415.98,6021968.21,1931.118874,42.5601515,3336.454273,96.79808602,11,5,11,36
484377.15,6021917.59,1920.129109,62.16837506,3310.347835,141.1299792,11,5,11,37
484432.62,6022208.68,1979.747892,20.99891808,3446.064757,55.70997467,11,5,11,38
484371.6,6021942.9,1942.832106,46.83960009,3364.816764,104.5233678,11,5,11,39
484382.7,6021923.91,1947.735814,33.49013303,3376.731717,72.45746351,11,5,11,39
484360.51,6021898.6,1990.535789,16.50086592,3471.069826,49.99243271,11,5,11,40
484410.43,6022233.99,1947.684385,41.54071098,3376.621235,91.65655908,11,5,11,44
484382.7,6021885.95,1897.967004,50.474137,3261.349279,116.970053,11,5,11,45
484305.04,6021955.55,1955.404715,33.01991585,3393.679087,72.53806254,11,5,11,45
484357.73,6021927.08,1960.214366,46.14993261,3404.033333,115.0871391,11,5,11,45
484310.59,6021904.93,1933.782818,50.8635726,3343.329214,113.27789,11,5,11,46
484371.6,6021904.93,1928.238529,58.86150035,3329.296775,133.0301237,11,5,11,47
484371.6,6021898.6,1936.394113,42.95424765,3349.65462,95.5543568,11,5,11,47
483916.76,6021569.54,1876.253865,51.61813505,3200.751846,127.6704812,11,5,11,53
484382.7,6021942.9,1947.06565,41.51249426,3375.165654,91.50328806,11,5,11,53
484368.83,6021889.11,1822.179719,92.59500714,3036.355377,263.0637345,11,5,11,57
484393.79,6021949.23,1937.237199,51.91981715,3351.64964,116.4721065,11,5,11,59
484415.98,6021999.85,1933.164879,32.86172675,3341.781787,74.81207872,11,5,12,0
484388.24,6021917.59,1919.037001,49.11738958,3308.187341,113.102118,11,5,12,3
484379.92,6021901.77,1948.664671,39.28084873,3378.811897,85.98343591,11,5,12,3
484382.7,6021892.27,1883.63041,76.52989229,3222.398578,181.5204581,11,5,12,4
484393.79,6021942.9,1946.785514,35.92700138,3374.481268,77.84893894,11,5,12,4
484391.02,6021901.77,1964.367429,26.4589155,3412.951596,58.74741969,11,5,12,5
484391.02,6021977.7,1955.439621,32.93877277,3393.754073,72.32638206,11,5,12,6
484377.15,6021917.59,1930.896281,35.52311199,3335.888383,81.60734506,11,5,12,8
484357.73,6021876.45,1972.962672,24.37927618,3431.704763,59.55728664,11,5,12,11
484421.52,6022006.18,1986.203324,21.08723339,3460.118531,61.68781449,11,5,12,14
484343.87,6021898.6,1959.549932,32.20172998,3402.526978,72.04921382,11,5,12,15
484404.88,6021974.54,1940.803973,44.49174174,3360.037716,98.00244912,11,5,12,16
484404.88,6021974.54,1987.34772,14.38975811,3463.033635,41.90613489,11,5,12,16
484371.6,6021930.24,1987.789158,23.27877594,3464.334192,68.27741697,11,5,12,18
484349.41,6021930.24,1865.765544,81.29472612,3169.338456,205.814142,11,5,12,19
484377.15,6021917.59,1941.338578,40.95484839,3361.28596,90.18312837,11,5,12,19
484343.87,6021917.59,1951.826361,43.12363578,3385.752123,98.64444438,11,5,12,19
484385.47,6021958.72,2004.340018,22.2656821,3513.066618,66.53956419,11,5,12,19
484399.34,6021949.23,1927.676814,48.91109878,3327.959258,111.3753918,11,5,12,24
484410.43,6021968.21,1963.104442,30.59730702,3410.33184,70.32147948,11,5,12,26
484391.02,6021901.77,1852.46279,72.90698627,3128.932689,193.2223532,11,5,12,30
484382.7,6021917.59,1949.891848,38.28605489,3381.559752,83.92631028,11,5,12,30
484449.26,6021987.2,1930.220021,55.04101798,3334.136482,123.8272798,11,5,12,35
484415.98,6021961.88,1982.845598,14.16009157,3452.594617,37.70825068,11,5,12,37
484377.15,6021898.6,2028.654319,42.94383772,3585.842383,119.6357302,11,5,12,37
484379.92,6021901.77,1934.59142,48.94580471,3345.250419,108.803855,11,5,12,38
484421.52,6022392.2,1884.344057,60.63442285,3224.461347,145.6073912,11,5,12,41
484449.26,6022411.18,1967.372693,26.42719373,3419.623867,61.34027662,11,5,12,41
484368.83,6021876.45,1892.932579,96.72097477,3248.465521,220.8316476,11,5,12,42
484432.62,6021999.85,1920.658087,63.9924628,3311.644883,144.9717827,11,5,12,42
484349.41,6021917.59,1976.219119,27.77767905,3438.582009,73.37888311,11,5,12,42
484404.88,6021949.23,1946.883342,41.23848576,3374.721769,90.59754061,11,5,12,44
484402.11,6021939.73,1954.764167,34.83181287,3392.305191,76.85552231,11,5,12,45
484360.51,6021892.27,1993.408674,17.88907333,3479.733355,53.5542881,11,5,12,45
484360.51,6021885.95,2016.966036,35.05207768,3550.250314,99.54586686,11,5,12,45
484382.7,6021885.95,1892.108121,95.72674307,3246.283388,218.185431,11,5,12,48
484382.7,6021917.59,1938.378027,37.80825899,3354.364003,84.14995813,11,5,12,48
484377.15,6021885.95,1959.278524,32.50344048,3401.855811,72.81372633,11,5,12,48
484382.7,6021892.27,1961.146026,28.27216111,3406.062909,62.67224058,11,5,12,49
484382.7,6021866.96,1885.174757,53.40680481,3226.879236,127.9657688,11,5,12,50
484443.71,6022025.16,1921.453266,53.55174049,3313.288314,122.7807374,11,5,12,51
484371.6,6021892.27,1982.548251,16.95637127,3452.005448,45.83474368,11,5,12,55
484377.15,6021866.96,1942.888331,42.6664081,3364.957327,93.66756034,11,5,12,57
484371.6,6021923.91,1989.157011,22.48287506,3468.121735,66.14289666,11,5,12,58
484371.6,6021873.29,1952.29974,41.11079885,3386.762003,92.97718219,11,5,13,0
484360.51,6021873.29,1996.621477,25.57232195,3489.168554,77.03113767,11,5,13,0
484432.62,6021949.23,1989.178685,35.00851436,3468.170495,104.3032661,11,5,13,5
484382.7,6021879.62,1931.258062,53.91753385,3336.804433,120.9725648,11,5,13,7
484371.6,6021873.29,1995.339533,18.5974848,3485.400833,55.51047312,11,5,13,7
484457.58,6021990.36,1974.642682,21.70079439,3435.305994,53.00429416,11,5,13,8
484377.15,6021936.57,1990.505512,31.12710838,3471.012046,93.35880638,11,5,13,9
484354.96,6021860.63,2029.531065,44.70860532,3588.227299,124.7627791,11,5,13,9
484368.83,6021889.11,1963.03479,24.5745581,3410.181384,53.62288783,11,5,13,12
484460.35,6021999.85,1929.191405,43.72597773,3331.587115,100.0135339,11,5,13,17
484360.51,6021898.6,1983.776294,13.77960055,3454.553914,37.29007606,11,5,13,17
484421.52,6021999.85,1920.317869,59.58316099,3310.831372,135.5546582,11,5,13,19
484421.52,6021999.85,1890.346839,93.4918123,3241.66105,213.0232789,11,5,13,20
484382.7,6021898.6,1986.02653,13.82120705,3459.719524,39.20520741,11,5,13,21
484393.79,6021936.57,1844.774987,51.30853386,3105.415672,151.2858374,11,5,13,22
484354.96,6021866.96,1890.556276,67.71104312,3242.240483,157.3794944,11,5,13,22
484382.7,6021917.59,1925.684371,44.61264779,3322.952896,102.8264393,11,5,13,22
484382.7,6021898.6,1942.27042,40.06699454,3363.473333,88.09035386,11,5,13,22
484377.15,6021885.95,1954.112882,41.37756754,3390.883276,94.90182661,11,5,13,22
484443.71,6021999.85,1945.408028,43.36039412,3371.13599,96.08629292,11,5,13,23
484377.15,6021930.24,1991.99715,21.95266588,3475.334004,65.61161572,11,5,13,23
484363.28,6021882.78,1951.080421,36.33710078,3384.165187,79.07263395,11,5,13,26
484368.83,6021889.11,1990.383519,18.24411618,3470.777293,54.76000551,11,5,13,26
484410.43,6021961.88,1997.29295,22.97353871,3491.125984,69.19509816,11,5,13,28
484449.26,6021987.2,1935.440145,38.50638272,3347.360158,86.44924148,11,5,13,29
483855.74,6021544.23,1881.735089,46.26418633,3216.920886,111.8049546,11,5,13,30
484443.71,6021999.85,1932.693541,47.88404498,3340.550853,107.2651089,11,5,13,30
484377.15,6021917.59,1917.235186,47.08344981,3304.51951,108.3288188,11,5,13,34
484352.19,6021844.81,1918.881026,64.28667512,3307.879738,145.3947498,11,5,13,34
484382.7,6021904.93,1953.822724,32.93485135,3390.239151,71.17920358,11,5,13,35
484391.02,6021927.08,1954.739826,31.6516818,3392.251811,68.28271913,11,5,13,35
484338.32,6021885.95,1977.164951,20.02284853,3440.597051,50.23115225,11,5,13,37
484432.62,6022037.82,2023.89334,27.67980512,3571.569116,76.96165742,11,5,13,37
484432.62,6022018.84,1948.068435,39.21302829,3377.469627,85.3724031,11,5,13,41
484471.45,6022037.82,1957.493423,31.84117363,3397.970723,70.56433286,11,5,13,41
484393.79,6022246.65,1988.100922,17.95052362,3465.256997,52.96624441,11,5,13,41
484354.96,6021898.6,1986.937404,16.94689087,3461.886171,49.72445024,11,5,13,44
484454.8,6022018.84,1969.283467,23.58772266,3423.577291,54.4774769,11,5,13,46
484404.88,6022252.98,1992.794686,16.55188369,3477.818754,49.84049218,11,5,13,46
484327.23,6021860.63,1936.121217,52.8713008,3349.000522,118.7633656,11,5,13,49
484424.3,6021990.36,1983.971348,21.16995634,3454.96064,60.58300487,11,5,13,50
484332.77,6021866.96,2012.346147,26.77581722,3536.296741,76.8252321,11,5,13,50
484432.62,6021974.54,2001.170139,17.07965136,3503.143024,50.97030922,11,5,13,52
